,Show,Season,Air_Date,Week_Number,Episode_Number,Episode_Type,Network_TV_Spend,Cable_TV_Spend,Digital_Spend,Impressions,True_Viewership,Revenue,Holiday,LeadIn_Bonus
1606,Show6,1,2023-08-01,8,3,Regular,20568.813274530352,24682.57592943642,8227.525309812141,105586575,220945.72254477782,154107.80142857143,0,0
1607,Show2,3,2022-11-08,10,5,Regular,5395.189349210639,2158.0757396842555,6474.227219052767,23379153,54549.551628912974,37648.74428571429,0,0
1608,Show4,2,2021-10-26,7,2,Regular,8696.402372203762,2898.800790734587,7247.001976836467,33336210,85412.35907505102,59268.05285714286,0,0
1609,Show4,2,2021-10-16,6,1,Premiere,10296.239719905861,3432.079906635287,8580.199766588217,39468919,80018.6986366507,55768.852857142854,0,0
1610,Show6,1,2023-07-04,4,0,PreLaunch,18534.75896732557,22241.710760790687,7413.903586930229,95145097,145055.7143993102,100441.22571428571,0,0
1611,Show2,2,2021-09-26,3,0,PreLaunch,5087.200775034579,12718.001937586447,15261.602325103739,52567741,75249.58731736883,53444.19142857143,0,0
1612,Show6,1,2023-09-07,13,8,Regular,13809.274219642422,16571.12906357091,5523.709687856969,70887608,191661.481894758,132929.66142857142,0,0
1613,Show2,4,2023-12-13,15,10,Finale,19129.020992584123,7651.6083970336485,22954.825191100947,82892424,99339.23503704007,68840.11142857143,0,0
1614,Show3,2,2021-10-14,6,1,Premiere,19757.195696947503,23708.634836337,7902.878278779,101420271,218624.0827636807,151765.16285714283,0,0
1615,Show7,2,2025-01-14,1,0,PreLaunch,6028.188356258846,15070.470890647115,18084.565068776534,62291280,33433.631825820514,23599.585714285717,0,0
1616,Show1,2,2021-09-23,3,0,PreLaunch,15908.838499894786,5302.946166631596,13257.365416578989,60983880,146654.14877889454,102369.94857142857,0,0
1617,Show1,5,2024-09-01,1,0,PreLaunch,4058.6741983855545,10146.685495963888,12176.022595156664,41939634,115194.23330996883,82494.86571428573,0,0
1618,Show4,1,2020-10-19,6,1,Premiere,3580.7380896501354,8951.845224125338,10742.214268950407,37000960,75490.874289023,52711.532857142854,0,1
1619,Show2,3,2022-10-09,5,0,PreLaunch,8295.375843252277,3318.150337300911,9954.451011902735,35946629,61789.04041227555,44112.43285714286,0,0
1620,Show1,3,2022-10-10,6,1,Premiere,20751.798671809847,6917.2662239366155,17293.16555984154,79548562,181786.9372135149,125335.88428571427,0,0
1621,Show4,4,2023-09-27,4,0,PreLaunch,11530.064586616558,9608.3871555138,3843.3548622055196,49963613,72246.04204639535,49499.450000000004,0,0
1622,Show1,4,2023-12-08,14,9,Regular,16038.958213766311,13365.798511471925,5346.31940458877,69502152,222972.02240308284,156796.95285714284,1,0
1623,Show2,1,2020-11-24,12,7,Regular,8931.956978502907,10718.348374203488,3572.7827914011627,45850713,76115.97771790042,54028.46428571428,0,0
1624,Show4,3,2022-09-15,2,0,PreLaunch,6499.839307851572,19499.51792355472,16249.59826962893,70414926,84655.27186206584,58234.62,0,0
1625,Show1,5,2024-11-05,10,5,Regular,7538.734485683184,18846.83621420796,22616.203457049553,77900255,205956.4103119613,147002.8442857143,0,0
1626,Show6,1,2023-08-04,9,4,Regular,20343.857489316644,24412.628987179978,8137.542995726659,104431802,228048.21471163823,162662.67285714284,0,0
1627,Show3,5,2024-10-25,8,3,Regular,8284.713226422044,24854.139679266133,20711.783066055108,89751060,,155357.93,0,0
1628,Show3,3,2022-09-17,2,0,PreLaunch,17315.914363318403,6926.365745327361,20779.09723598208,75035628,122192.9028690523,85992.10285714285,0,0
1629,Show3,2,2021-09-11,1,0,PreLaunch,9379.565594237156,11255.478713084589,3751.8262376948624,48148436,114841.6361132957,79753.39571428571,0,0
1630,Show3,3,2022-09-24,3,0,PreLaunch,15101.272158133097,6040.508863253238,18121.526589759716,65438847,140931.43041626495,100382.17285714285,0,0
1631,Show1,1,2020-12-10,14,9,Regular,4981.8946683379445,14945.684005013833,12454.736670844859,53970526,196346.613188256,138287.00142857144,0,0
1632,Show1,4,2023-10-04,5,0,PreLaunch,20787.841391858856,17323.201159882377,6929.28046395295,90080645,196754.65068684143,140063.79285714286,0,0
1633,Show4,2,2021-11-27,12,7,Regular,10507.478712001075,3502.4929040003585,8756.232260000897,40278668,82473.62530871613,58132.77285714285,0,0
1634,Show5,2,2024-09-12,15,10,Finale,6659.2055047404765,16648.01376185119,19977.616514221427,68811791,114564.1262092001,80809.7,0,0
1635,Show1,5,2024-09-08,2,0,PreLaunch,5256.633716556678,13141.584291391695,15769.901149670035,54318549,139778.29735014908,98478.75,0,0
1636,Show4,5,2024-09-21,3,0,PreLaunch,4724.187525341157,11810.468813352894,14172.562576023474,48816605,80261.31939940153,56330.090000000004,0,0
1637,Show1,4,2023-10-17,7,2,Regular,20603.394219597707,17169.49518299809,6867.798073199235,89281375,207899.1948455977,143153.13857142857,0,0
1638,Show3,3,2022-09-28,4,0,PreLaunch,17896.444778861674,7158.57791154467,21475.73373463401,77551261,159045.63317672163,109408.06142857144,0,0
1639,Show4,4,2023-09-10,1,0,PreLaunch,19463.151813910128,16219.293178258438,6487.717271303375,84340324,56204.53827047737,39588.75571428571,0,0
1640,Show1,5,2024-11-15,11,6,Regular,6738.1376340653305,16845.344085163328,20214.412902195993,69627422,204338.8964748464,142730.60571428572,0,0
1641,Show3,5,2024-10-18,7,2,Regular,7542.603079666477,22627.809238999434,18856.50769916619,81711533,210234.95986623564,144844.81,0,0
1642,Show3,3,2022-12-19,15,10,Finale,11449.564489686978,4579.825795874791,13739.477387624373,49614779,185354.51271882487,129541.99571428572,0,0
1643,Show2,1,2020-12-18,15,10,Finale,,18167.29089403982,6055.763631346606,77715634,92831.0048270494,67108.40857142858,0,0
1644,Show4,4,2023-09-24,3,0,PreLaunch,12970.421341695928,10808.684451413272,4323.4737805653085,56205159,89344.54775808343,63389.55857142857,0,0
1645,Show4,4,2023-11-10,10,5,Regular,7257.9306428980735,6048.275535748396,2419.310214299358,31451033,88585.59769112451,60413.62285714286,0,0
1646,Show5,2,2024-09-16,15,10,Finale,6659.2055047404765,16648.01376185119,19977.616514221427,68811791,114564.1262092001,80809.7,0,0
1647,Show4,1,2020-12-02,13,8,Regular,4126.045071359428,10315.11267839857,12378.135214078286,42635798,82604.57080575776,58215.32142857143,1,0
1648,Show4,2,2021-11-13,10,5,Regular,7251.261266191787,2417.087088730596,6042.71772182649,27796502,68956.22816901549,48634.61571428571,0,0
1649,Show8,1,2024-01-18,1,0,PreLaunch,6707.578310438295,16768.945776095738,20122.734931314884,69311643,,95065.72571428571,0,0
1650,Show4,2,2021-11-02,8,3,Regular,9415.893126836943,3138.6310422789816,7846.577605697453,36094257,70574.51916170956,49270.21,0,0
1651,Show3,3,2022-09-23,3,0,PreLaunch,15101.272158133097,6040.508863253238,18121.526589759716,65438847,140931.43041626495,100382.17285714285,0,0
1652,Show6,1,2023-06-09,1,0,PreLaunch,11060.055600362237,13272.066720434685,4424.0222401448955,56774951,85140.95018240494,60608.184285714284,0,0
1653,Show6,1,2023-06-14,1,0,PreLaunch,11060.055600362237,13272.066720434685,4424.0222401448955,56774951,85140.95018240494,60608.184285714284,0,0
1654,Show6,1,2023-08-17,10,5,Regular,18390.475838170645,22068.571005804773,7356.1903352682575,94404442,210322.8057312485,148395.84285714285,0,0
1655,Show1,1,2020-12-18,15,10,Finale,4236.150736119325,12708.452208357976,10590.376840298313,45891633,183393.08778629662,130264.63,0,1
1656,Show3,1,2020-10-12,5,0,PreLaunch,15944.83482489087,19133.80178986905,6377.933929956348,81850153,181368.92849168918,127037.70999999999,0,0
1657,Show3,1,2020-11-08,9,4,Regular,20839.60547746777,25007.526572961327,8335.842190987109,106976641,246009.66535680296,170835.2814285714,0,0
1658,Show1,1,2020-11-03,9,4,Regular,8125.422045003786,24376.26613501136,20313.555112509464,88025405,224137.08676890677,156114.50142857144,0,0
1659,Show3,5,2024-12-14,15,10,Finale,5195.209798719699,15585.629396159098,12988.02449679925,56281439,180330.79251714266,127888.93285714286,0,0
1660,Show2,1,2020-11-11,10,5,Regular,6467.290849247802,7760.749019097362,2586.9163396991207,33198759,59968.42371295,41565.224285714285,0,0
1661,Show7,1,2024-03-04,8,3,Regular,2859.2473043685886,8577.741913105765,7148.118260921471,30975179,57505.37544928839,40676.357142857145,0,0
1662,Show2,1,2020-10-13,6,1,Premiere,8792.186049190941,10550.62325902913,3516.8744196763764,45133222,75250.63337942668,52194.62,0,0
1663,Show6,1,2023-08-15,10,5,Regular,18390.475838170645,22068.571005804773,7356.1903352682575,94404442,210322.8057312485,148395.84285714285,0,0
1664,Show2,5,2024-10-10,6,1,Premiere,10033.315080682762,3344.4383602275875,8361.09590056897,38461042,69012.3800260435,47812.875714285714,0,0
1665,Show8,2,2025-03-29,11,6,Regular,7645.535969518706,6371.279974598922,2548.5119898395683,33130656,147329.9496114713,100536.7657142857,0,0
1666,Show6,1,2023-06-14,1,0,PreLaunch,11060.055600362237,13272.066720434685,4424.0222401448955,56774951,85140.95018240494,60608.184285714284,0,0
1667,Show6,1,2023-07-15,6,1,Premiere,20431.933739837204,24518.320487804645,8172.773495934882,104883926,196189.27215274962,140277.9457142857,1,0
1668,Show2,1,2020-09-19,2,0,PreLaunch,13176.849493304453,15812.219391965342,5270.73979732178,67641161,53069.6181317646,37994.93,0,0
1669,Show8,2,2025-03-15,9,4,Regular,8329.819389092792,6941.516157577328,2776.606463030931,36095883,138125.2441852284,97975.81428571428,0,0
1670,Show8,2,2025-03-17,10,5,Regular,6119.401808540666,5099.501507117222,2039.8006028468888,26517408,130865.38220957085,89749.61714285714,0,0
1671,Show1,5,2024-09-27,4,0,PreLaunch,7051.271779628287,17628.179449070714,21153.81533888486,72863141,179792.30720772248,127587.97,0,0
1672,Show4,5,2024-09-29,4,0,PreLaunch,4349.080852598664,10872.702131496659,13047.242557795991,44940502,77194.2674421235,54024.16857142857,0,0
1673,Show3,3,2022-12-13,15,10,Finale,11449.564489686978,4579.825795874791,13739.477387624373,49614779,185354.51271882487,129541.99571428572,0,0
1674,Show3,2,2021-11-14,10,5,Regular,20356.624732362754,24427.949678835306,8142.649892945103,104497340,259271.03002200465,181578.09,0,0
1675,Show3,2,2021-09-13,1,0,PreLaunch,9379.565594237156,11255.478713084589,3751.8262376948624,48148436,114841.6361132957,79753.39571428571,0,0
1676,Show7,1,2024-03-16,10,5,Regular,2919.5671819282493,8758.701545784746,7298.917954820622,31628644,43657.00462397286,31072.207142857143,0,0
1677,Show4,1,2020-10-26,7,2,Regular,3463.2752314594295,8658.188078648574,10389.825694378289,35787178,85671.97430016202,59322.92,0,0
1678,Show7,1,2024-02-11,5,0,PreLaunch,2975.9200433072083,8927.760129921624,7439.800108268021,32239133,52146.560432483035,36372.90857142857,0,0
1679,Show2,3,2022-09-27,4,0,PreLaunch,9381.331470300616,3752.5325881202466,11257.597764360738,40652436,57208.92520138062,40149.16285714286,0,0
1680,Show4,4,2023-12-09,14,9,Regular,19264.305535949195,16053.587946624331,6421.435178649733,83478657,103103.33154387558,69500.88142857143,0,0
1681,Show4,2,2021-09-11,1,0,PreLaunch,17207.919923945425,5735.97330798181,14339.933269954523,65963693,56479.043069007406,40320.50571428571,0,0
1682,Show4,1,2020-11-11,10,5,Regular,1737.9598268393813,4344.899567098453,5213.879480518144,17958918,68257.91662462006,47799.77714285714,0,0
1683,Show1,3,2022-11-24,12,7,Regular,17182.43310378651,5727.477701262169,14318.694253155421,65865993,231962.64392531422,163523.64714285714,0,0
1684,Show5,2,2024-06-22,3,0,PreLaunch,4823.680684754314,12059.201711885788,14471.042054262945,49844700,76071.70515903152,52677.055714285714,0,0
1685,Show3,3,2022-09-12,1,0,PreLaunch,11266.122521042194,4506.449008416877,13519.347025250632,48819864,101140.01800264788,68781.54857142858,0,0
1686,Show1,1,2020-10-07,5,0,PreLaunch,7133.216268044332,21399.648804132998,17833.04067011083,77276510,192167.7757859635,131526.19428571427,0,0
1687,Show1,1,2020-10-13,6,1,Premiere,7026.084270106077,21078.252810318234,17565.210675265196,76115914,200169.23618606012,139261.50999999998,0,0
1688,Show4,5,2024-11-01,9,4,Regular,2951.508028514569,7378.7700712864225,8854.524085543706,30498916,65311.78748371873,45614.712857142855,0,0
1689,Show4,1,2020-09-18,2,0,PreLaunch,4543.194661096064,11357.986652740161,13629.583983288192,46946345,70112.47831733277,49266.21,0,0
1690,Show1,3,2022-12-12,15,10,Finale,12811.080806858634,4270.360268952878,10675.900672382195,49109144,206996.18641579393,149872.30857142856,0,0
1691,Show4,3,2022-09-22,3,0,PreLaunch,3794.015751653678,11382.047254961037,9485.039379134194,41101837,96768.39103447448,68318.41571428571,0,0
1692,Show1,4,2023-10-02,5,0,PreLaunch,20787.841391858856,17323.201159882377,6929.28046395295,90080645,196754.65068684143,140063.79285714286,0,0
1693,Show3,3,2022-09-15,2,0,PreLaunch,17315.914363318403,6926.365745327361,20779.09723598208,75035628,122192.9028690523,85992.10285714285,0,0
1694,Show1,3,2022-10-01,4,0,PreLaunch,18927.657687862637,6309.219229287546,15773.048073218864,72556021,164286.85069531846,113292.36714285714,0,0
1695,Show2,3,2022-10-10,6,1,Premiere,9268.729043459718,3707.491617383887,11122.474852151661,40164492,80782.52758979239,57289.60857142857,0,0
1696,Show4,5,2024-12-13,15,10,Finale,7399.997275860298,18499.993189650748,22199.991827580896,76466638,113947.14398008004,81713.44428571429,0,0
1697,Show1,3,2022-10-07,5,0,PreLaunch,19057.85362712994,6352.617875709979,15881.544689274948,73055106,169887.35658605155,119962.17428571428,0,0
1698,Show4,3,2022-10-24,7,2,Regular,3014.132297200523,9042.39689160157,7535.330743001308,32653100,89471.83739731259,63964.065714285716,0,0
1699,Show8,1,2024-04-11,13,8,Regular,4156.463844028992,10391.15961007248,12469.391532086976,42950127,141498.01194118612,97937.99285714285,0,0
1700,Show2,4,2023-11-04,9,4,Regular,8263.6643916901,3305.4657566760397,9916.39727002812,35809213,61091.56824877469,42840.6,1,0
1701,Show4,3,2022-10-21,7,2,Regular,3014.132297200523,9042.39689160157,7535.330743001308,32653100,89471.83739731259,63964.065714285716,0,0
1702,Show3,3,2022-09-10,1,0,PreLaunch,11266.122521042194,4506.449008416877,13519.347025250632,48819864,101140.01800264788,68781.54857142858,0,0
1703,Show5,1,2023-06-20,2,0,PreLaunch,17081.26956846045,5693.75652282015,14234.391307050377,65478200,83004.9183770794,56764.107142857145,0,0
1704,Show2,3,2022-11-26,12,7,Regular,9343.821830476243,3737.528732190497,11212.58619657149,40489894,53064.49535629096,37437.02857142857,0,0
1705,Show6,1,2023-08-06,9,4,Regular,20343.857489316644,24412.628987179978,8137.542995726659,104431802,228048.21471163823,162662.67285714284,0,0
1706,Show2,1,2020-09-09,1,0,PreLaunch,13796.584096167573,16555.900915401086,5518.6336384670285,70822466,41574.053101831094,28503.149999999998,0,0
1707,Show6,1,2023-06-28,3,0,PreLaunch,15027.637877487388,18033.165452984867,6011.055150994956,77141874,127453.4888838858,90486.93999999999,1,0
1708,Show2,5,2024-10-31,9,4,Regular,7675.358547564598,2558.4528491881997,6396.132122970498,29422208,66633.63298874955,47474.95857142857,0,1
1709,Show1,2,2021-11-22,12,7,Regular,20261.019531115013,6753.673177038336,16884.182942595842,77667241,,165653.79571428572,0,0
1710,Show3,5,2024-10-22,8,3,Regular,8284.713226422044,24854.139679266133,20711.783066055108,89751060,228982.38575989954,155357.93,0,0
1711,Show2,2,2021-10-22,7,2,Regular,3402.918351578658,8507.295878946647,10208.755054735975,35163490,58843.038241435155,41540.09857142857,0,0
1712,Show4,2,2021-09-20,2,0,PreLaunch,16281.547356352645,5427.182452117549,13567.956130293871,62412598,71205.88036598332,50241.31,0,0
1713,Show5,1,2023-08-25,12,7,Regular,10312.501024435656,3437.5003414785524,8593.750853696381,39531254,84893.76151822784,58911.41857142857,0,0
1714,Show2,2,2021-11-04,9,4,Regular,2509.779166570737,6274.447916426841,7529.33749971221,25934384,51871.266818490745,36703.55285714286,1,0
1715,Show7,1,2024-01-21,2,0,PreLaunch,5048.087327323713,15144.261981971138,12620.218318309282,54687612,47908.91862529181,33256.897142857146,0,0
1716,Show6,1,2023-07-17,6,1,Premiere,20431.933739837204,24518.320487804645,8172.773495934882,104883926,196189.27215274962,140277.9457142857,1,0
1717,Show7,2,2025-03-05,8,3,Regular,3213.4844634266665,8033.711158566666,9640.45339028,33206005,48754.93538822301,34404.16857142857,0,0
1718,Show1,1,2020-09-18,2,0,PreLaunch,4854.153125103361,14562.459375310083,12135.382812758404,52586659,129214.05588730586,88792.03285714285,0,0
1719,Show5,2,2024-07-23,7,2,Regular,3145.6777012354773,7864.1942530886945,9437.033103706433,32505337,75216.17069817605,52754.01571428571,0,0
1720,Show1,1,2020-09-14,2,0,PreLaunch,4854.153125103361,14562.459375310083,12135.382812758404,52586659,129214.05588730586,88792.03285714285,0,0
1721,Show1,3,2022-09-12,2,0,PreLaunch,16463.31769068354,5487.77256356118,13719.431408902949,63109384,134458.03318871913,93932.93428571429,0,0
1722,Show2,4,2023-09-21,3,0,PreLaunch,12080.938002193352,4832.375200877342,14497.125602632028,52350731,63496.99686741814,43436.39428571429,0,0
1723,Show5,1,2023-09-04,13,8,Regular,12980.002583413192,4326.667527804397,10816.668819510991,49756677,85371.40115048506,60393.51857142857,1,0
1724,Show4,3,2022-11-12,10,5,Regular,2419.877633928631,7259.632901785894,6049.694084821579,26215341,72822.74929239873,50529.22714285715,0,0
1725,Show2,3,2022-11-27,12,7,Regular,9343.821830476243,3737.528732190497,11212.58619657149,40489894,53064.49535629096,37437.02857142857,0,0
1726,Show4,2,2021-11-03,9,4,Regular,8523.499888443543,2841.1666294811807,7102.916573702952,32673416,77443.26987365073,54254.159999999996,0,0
1727,Show4,4,2023-10-29,8,3,Regular,9105.594644977904,7587.995537481586,3035.198214992635,39457577,80267.82188715565,56007.061428571425,0,0
1728,Show5,1,2023-07-18,6,1,Premiere,9589.205096730399,3196.401698910133,7991.004247275333,36758619,86964.82262240148,61779.72714285715,0,0
1729,Show3,1,2020-10-09,5,0,PreLaunch,15944.83482489087,19133.80178986905,6377.933929956348,81850153,181368.92849168918,127037.70999999999,0,0
1730,Show2,5,2024-10-13,6,1,Premiere,10033.315080682762,3344.4383602275875,8361.09590056897,38461042,69012.3800260435,47812.875714285714,0,0
1731,Show4,2,2021-10-12,5,0,PreLaunch,11482.111287930815,3827.3704293102714,9568.42607327568,44014760,77536.3430773182,53449.590000000004,1,0
1732,Show1,1,2020-12-04,13,8,Regular,5917.114237956656,17751.342713869966,14792.785594891639,64102071,198964.80843366514,140035.28285714285,0,0
1733,Show2,3,2022-09-24,3,0,PreLaunch,13612.422691627813,5444.969076651126,16334.907229953378,58987165,64614.77025710174,44517.25714285714,0,0
1734,Show1,2,2021-11-03,9,4,Regular,22958.068840638593,7652.689613546197,19131.724033865492,88005930,219923.88399195965,153769.20428571428,0,0
1735,Show2,3,2022-09-11,1,0,PreLaunch,15710.388645952771,6284.1554583811085,18852.466375143325,68078351,38398.24203968538,26841.00857142857,0,0
1736,Show7,1,2024-04-23,15,10,Finale,6860.738536949611,20582.21561084883,17151.84634237403,74324667,86921.25385694577,60385.397142857146,0,1
